sample	Continent	Shannon_index	nReads	sum_len	num_seqs	Shannon_residual
ERR2241864	Europe	3.99452	182275602	458517572	673208	-1.07711883836505
ERR2241865	Europe	4.67683	162077968	340446403	416292	-0.153818155767267
ERR2241866	Europe	4.83778	204352202	217452992	232173	0.446036474859865
ERR2241867	Europe	4.61342	123576830	743107394	969969	-1.0645066737823
ERR2241868	Europe	4.60184	112093816	629768683	799420	-0.905903607753346
ERR2241869	Europe	5.23985	134462882	856384346	1115453	-0.596935667302745
ERR2241870	Europe	6.13871	173537533	1123279819	1430094	-0.00968753520744947
ERR2241871	Europe	5.32068	92149747	595155490	759126	-0.124357447337853
ERR2241872	Europe	3.91492	48521631	301765171	471854	-0.677038823777601
ERR2241873	Europe	5.06332	106621675	601750450	780218	-0.383612935000712
ERR2241874	Europe	5.94799	132535115	751289049	924214	0.229368127297485
ERR2241875	Europe	5.75457	140962878	927355894	1193773	-0.17662774946416
ERR2241876	Europe	5.50338	129238420	847889931	1062333	-0.342187233474634
ERR2241877	Europe	3.90441	99654120	598902261	804438	-1.52068073717413
ERR2241878	Europe	5.66127	130350947	870041406	1151129	-0.185952045103743
ERR2241879	Europe	5.45885	136102799	899843033	1167973	-0.435004423882207
ERR2241880	Europe	5.85712	126315693	880119662	1172215	-0.000212059621337649
ERR2241881	Europe	5.71545	136457506	813762657	1068695	-0.0597460385303273
ERR2241882	Europe	6.02941	132922807	914139632	1150014	0.101934005592269
ERR2241883	Europe	5.77045	125223493	765665429	998674	0.0588220664282406
ERR2241884	Europe	5.76043	131004355	732275759	966894	0.105625991094273
ERR2241885	Europe	6.38611	181651659	1197482085	1565109	0.179758654681042
ERR2241886	Europe	6.10246	167736571	989866950	1161364	0.0546459076935883
ERR2241887	Europe	3.88266	178842417	228509037	277240	-0.503160747493695
ERR2241888	Europe	5.68221	187431752	546621560	607759	0.275406292809187
ERR2241889	Europe	5.46611	201562916	515213688	640324	0.182293335631712
ERR2241890	Europe	4.19929	182415687	575186597	699649	-1.22031949574314
ERR2241891	Europe	4.03112	166398469	381110909	568397	-0.826756277101946
ERR2241892	Europe	5.03591	201513053	269750008	319122	0.453310539099833
ERR2241893	Europe	4.78343	154169048	202859496	205248	0.438361008381976
ERR2241894	Europe	3.41374	176466529	122443118	144863	-0.285016051947498
ERR2241895	Europe	5.2763	379103932	454769429	579032	0.154469552862076
ERR2241896	Europe	4.03971	206570107	362520466	449172	-0.850998117962936
ERR2241897	Europe	5.2472	163885486	290239296	363317	0.607357491509999
ERR2241898	Europe	5.25432	154745802	274879409	298317	0.603463705509471
ERR2241899	Europe	4.98109	149463812	281977154	329211	0.337472331467874
ERR2241900	Europe	5.18521	175282654	273187105	263540	0.484591541821474
ERR2241901	Europe	4.34595	171451085	279996690	331205	-0.281076487226078
ERR2241902	Europe	5.05196	136915396	201207502	214490	0.740195698247264
ERR2241903	Europe	4.8866	181395762	332797576	432616	0.113690900752133
ERR2241904	Europe	5.79701	176134503	533980821	565733	0.391431318403301
ERR2241905	Europe	5.0521	139693764	304658832	330974	0.284767287579058
ERR2241906	Europe	4.72233	160627998	175929674	186888	0.561924779228671
ERR2241907	Europe	4.34748	133940352	226398967	312624	0.0319414383770656
ERR2241908	Europe	5.42655	109960662	482589688	537000	0.151467570948273
ERR2241909	Europe	4.71769	133813417	440467149	489189	-0.452808487162673
ERR2241910	Europe	5.54677	125420094	561550241	638901	0.114867076808491
ERR2241911	Europe	4.33844	124021961	159871077	156034	0.239113430934724
ERR2241912	Europe	1.48583	86111566	375821970	477969	-3.4461150465697
ERR2241913	Europe	4.57119	139390741	126648566	142909	0.807249909064695
ERR2241914	Europe	2.11681	109133448	482464715	575307	-3.12365431265497
ERR2241915	Europe	4.0913	141177351	143093297	163775	0.197707593714089
ERR2241916	Europe	3.95446	179819127	711678979	814730	-1.73441264641462
ERR2241917	Europe	3.98513	142146407	237660197	253118	-0.513251493384488
ERR2241918	Europe	3.94094	158157715	691228803	820210	-1.69939872084035
ERR2241919	Europe	4.9963	148229905	204243313	218782	0.671402638131865
ERR2241920	Europe	2.84117	180008816	721950720	838722	-2.85644114866941
ERR2241921	Europe	5.09186	118906039	208572064	231023	0.756626294272843
ERR2241922	Europe	6.3325	97515092	446301108	556987	1.20033388153357
ERR2241923	Europe	3.99453	150507549	299099489	353413	-0.709126588661381
ERR2241924	Europe	6.42925	128499597	569973099	703562	1.0216313739269
ERR2241925	Europe	4.31297	172576163	160763010	166652	0.242638919710296
ERR2241926	Europe	6.92596	111069960	798933686	1125471	1.20307939848785
ERR2241927	Europe	4.73888	140117274	250760223	263748	0.173856787679134
ERR2241928	Europe	6.678	121715008	820892032	1075413	0.889990942926287
ERR2241929	Europe	4.36437	187340335	453282562	503438	-0.8329653000475
ERR2241930	Europe	6.89446	141756365	1102877090	1480633	0.789853081275291
ERR2241931	Europe	3.86971	173009239	141614150	166300	0.00377873891343057
ERR2241932	Europe	7.12958	203904377	1479575899	1985141	0.700842683810891
ERR2241933	Europe	5.10244	186202618	494427225	537649	-0.202970334188032
ERR2241934	Europe	7.45837	196902657	1412464333	1896667	1.08155785930452
ERR2241935	Europe	5.22202	133312002	335133831	375564	0.36248175377639
ERR2241936	Europe	7.4204	321429017	1984759843	2590181	0.655587981873165
ERR2241937	Europe	5.34204	172536041	575979697	654831	-0.113651943572559
ERR2241938	Europe	6.19299	185080564	1259552333	1641306	-0.0712404374446866
ERR2241939	Europe	4.6061	161750640	430253626	426195	-0.592060589526857
ERR2241940	Europe	6.7334	192022560	1392648414	1823845	0.359576059365985
ERR2241941	Europe	4.82818	159601306	301080484	362474	0.127366268301071
ERR2241942	Europe	6.9877	165550815	1119809087	1523805	0.875181309389003
ERR2241943	Europe	4.85707	153448743	348339486	375490	-0.0629401262783074
ERR2241944	Europe	6.45258	181105841	1263425015	1652116	0.186303858460959
ERR2241945	Europe	4.38646	179363398	360956506	439429	-0.510398320620497
ERR2241946	Europe	5.76806	153784662	1037732220	1381621	-0.271119000917018
ERR2241947	Europe	4.8542	87541429	569502823	800390	-0.49392541116577
ERR2241948	Europe	5.50895	163001184	887259459	1100365	-0.388943365679335
ERR2241949	Europe	5.4389	112821130	738824929	966419	-0.232930242469481
ERR2241950	Europe	4.90985	149453651	498043990	541693	-0.407105781009032
ERR2241951	Europe	4.95004	78282971	514565035	746685	-0.270142074299241
ERR2241952	Europe	4.53744	228802969	238900621	318847	0.153121447919794
ERR2241953	Europe	5.66968	150996825	379609978	390137	0.629236791342651
ERR2241954	Europe	4.72025	149662387	357430802	458361	-0.142562022688944
ERR2241955	Europe	4.5392	190093649	187381863	264086	0.451517818249514
ERR2241956	Europe	4.82427	208407623	244820518	300370	0.369099948328372
ERR2241957	Europe	4.83475	180307449	351405739	458410	0.00246834409990942
ERR2241958	Europe	4.73078	41765115	283025550	371599	0.12133266542841
ERR2241959	Europe	7.12814	117776858	909520104	1272328	1.2572977892343
ERR2241960	Europe	5.3908	67940294	459794328	631492	0.267209190972886
ERR2241961	Europe	5.90317	116135872	825834925	1098115	0.115100708425246
ERR2241962	Europe	5.91484	125203629	897636968	1082049	-0.0144142968669759
ERR2241963	Europe	5.6601	87927818	648193426	839450	0.126149996140917
ERR2241964	Europe	5.20196	64171691	411880734	435121	0.0702025359730674
ERR2241965	Europe	5.42555	80249360	552735624	736203	0.0828195491842675
ERR2241966	Europe	5.97342	96911551	656875458	748151	0.362111096572523
ERR2241967	Europe	5.68706	99611409	721372123	948660	0.0427448263121319
ERR2241968	Europe	6.19682	196152327	1024273497	1200946	0.112828572248108
ERR2241969	Europe	5.34722	56366247	427532548	573328	0.290382909980081
ERR2241970	Europe	5.32487	76752502	405270414	561628	0.349253237486222
ERR2241971	Europe	5.5025	181063109	440386570	492963	0.340902107635703
ERR2241972	Europe	4.52411	184781985	285494315	397335	-0.0425623394285619
ERR2241973	Europe	0.292983	57445954	410411844	701720	-4.59671767132546
ERR2241974	Europe	2.31379	29930782	203217606	384057	-1.74796967118106
ERR2241975	Europe	2.70383	42086268	260829725	435232	-1.69449762345057
ERR2241977	Europe	4.98261	190000591	392493767	467997	-0.0176363876093772
ERR2241978	Europe	4.1263	167639356	124189366	188691	0.535440368335429
ERR2241979	Europe	4.11933	149296751	266261571	350464	-0.400266065199511
ERR2241980	Europe	5.59172	151593970	633282340	770388	0.0613096834464559
ERR2241981	Europe	4.31823	153055332	176767799	178361	0.12610585811548
ERR2241982	Europe	4.98368	182747229	332889666	377861	0.1430430524199
ERR2241983	Europe	5.23379	154635470	461401824	481116	-0.0179178911710221
ERR2241984	Europe	4.56576	141821220	250181378	284747	0.0428241782974972
ERR2241985	Europe	4.7701	150556505	280126341	314089	0.113844247597546
ERR2241986	Europe	4.56329	174929064	345449377	354312	-0.370069823957986
ERR2244943	Europe	6.02052	127099298	892287449	1153910	0.133208345813181
ERR2245331	Europe	5.94794	125637668	801143538	1030729	0.178736875447168
ERR2245443	Europe	6.46222	123821272	901285500	1116130	0.541665142190905
ERR2245444	Europe	6.52104	141475914	962831212	1263474	0.557358551518789
ERR2245445	Europe	6.74009	172621639	1080144756	1325564	0.61722853335557
ERR2245446	Europe	5.77375	113322850	810744357	1118124	0.0241565442939704
ERR2245447	Europe	6.2856	120361443	792476229	1023467	0.529815816458424
ERR2245448	Europe	6.43706	187655582	1224218132	1625630	0.214353885968464
ERR2245449	Europe	6.16308	141764613	922874655	1224253	0.252374063942084
ERR2245450	Europe	6.93358	187392431	1171125057	1493591	0.740473052020233
ERR2245451	Europe	6.59565	146205932	962613935	1238331	0.622842645139225
ERR2245452	Europe	6.1913	143089889	848978967	1101939	0.363492355229186
ERR2245454	Europe	3.57428	105170105	856258719	1163660	-2.24507732893243
ERR2245455	Europe	4.17265	707286344	645398154	766604	-1.36657727461641
ERR2245456	Europe	5.1524	97491861	762864826	1074922	-0.520603612452503
ERR2245457	Europe	5.68953	113056324	784636537	1028960	-0.0484748715735145
ERR2245458	Europe	6.09397	109447498	729593616	921589	0.41836858300593
ERR2245459	Europe	6.60311	179455810	1152893238	1534478	0.44818286365171
ERR2245460	Europe	6.33605	197320889	1272263511	1610295	0.0470676889785157
ERR2245461	Europe	6.38301	144842082	1090949642	1459466	0.28918363735725
ERR2245462	Europe	5.80111	166122610	1108712485	1498958	-0.303412356840846
ERR2245463	Europe	5.7199	102562272	736938064	952584	0.043524188097566
ERR2245464	Europe	6.01243	168050163	990606400	1221454	-0.011439437060434
ERR2245465	Europe	5.6854	157040267	1017525937	1312483	-0.347167559510518
ERR2245466	Europe	6.15873	157891722	1081242303	1443279	0.0751879363005493
ERR2245467	Europe	5.44332	102088728	693945279	939146	-0.142845984345483
ERR2245468	Europe	5.35808	141515310	950518180	1279529	-0.578461950574949
ERR2245469	Europe	4.93463	103750079	660603158	872114	-0.608409788947709
ERR2245470	Europe	5.48314	109039394	834872584	1162994	-0.294965025011245
ERR2245471	Europe	5.45119	138913753	959639826	1245188	-0.51466346303438
ERR2245472	Europe	6.16508	138698606	1036930651	1437941	0.145420762693609
ERR2245473	Europe	6.16031	125822148	887072658	1223901	0.311660601060016
ERR2245474	Europe	5.96768	96737986	677932180	912132	0.403939923796661
ERR2245475	Europe	4.92805	126422655	833318965	1131780	-0.858251392023515
ERR2245476	Europe	5.54567	127417562	853018550	1181943	-0.256751425288634
ERR2245477	Europe	5.10389	143451452	1026577716	1416354	-0.906518265007389
ERR2245478	Europe	6.43016	184807807	1239450313	1728838	0.217840820682096
ERR2245479	Europe	4.65148	125837660	822043247	1091045	-1.13108535929409
ERR2245480	Europe	4.67584	113900924	684732369	875315	-0.922005471691185
ERR2245481	Europe	5.42828	140959813	983300705	1307472	-0.552483471320525
ERR2245482	Europe	6.23591	181799233	1294193135	1663292	-0.06591883120901
ERR2245483	Europe	5.84129	134012459	894702228	1126640	-0.0614737367217976
ERR2245484	Europe	5.53842	139316737	841355437	1155549	-0.251541037394518
ERR2245485	Europe	5.48677	117114520	700368098	918432	-0.123256703846834
ERR2245486	Europe	5.79709	133719184	824837570	1036463	-0.0155725365876505
ERR2245487	Europe	5.65833	147254500	1033219487	1332854	-0.392372841304985
ERR2245488	Europe	5.74166	132260538	926743972	1167637	-0.200500297739257
ERR2245489	Europe	4.39217	100722267	675274564	926306	-1.15689094581839
ERR2245490	Europe	6.99862	114809824	918942206	1300506	1.12159203550533
ERR2245491	Europe	3.42873	57061506	387317136	660324	-1.39755339522899
ERR2245493	Europe	1.12313	38727897	223272354	367624	-3.10877293872621
ERR2245494	Europe	1.927	50320656	308506644	488286	-2.68312005225421
ERR248260	Asia	5.68986	190697359	650366020	600852	-0.00382507469631978
ERR2597404	Europe	5.64655	116455715	874879146	1157366	-0.208742304249558
ERR2597405	Europe	6.63266	112740606	841594761	1117188	0.82208064649423
ERR2597406	Europe	4.97148	129715430	963194490	1287307	-0.984876221037717
ERR2597407	Europe	4.89077	65090897	442676223	605604	-0.192894261119101
ERR2597408	Europe	5.39998	100116859	772390487	1041588	-0.30839199581602
ERR2597409	Europe	5.84913	85900990	674389961	907587	0.289510267887786
ERR2597410	Europe	6.13335	107217656	804186948	1069311	0.373803545128036
ERR2597412	Europe	5.54919	82804167	618901046	832033	0.0847706167970385
ERR2597479	Europe	7.50387	431741087	2362971151	3095220	0.549931894350188
ERR2597480	Europe	7.22377	294923671	1784005502	2347893	0.581401162987572
ERR2597482	Europe	7.85864	628895112	3026481725	3897107	0.624545814307529
ERR2597483	Europe	7.35202	363814748	2056554206	2701774	0.55261964800412
ERR2597501	Europe	6.9657	113467133	889592566	1212803	1.10628683264822
ERR2597502	Europe	6.53133	68765437	568282648	796253	1.18028420721879
ERR2597503	Europe	7.06417	128048605	964419593	1312914	1.11536048970163
ERR2597504	Europe	6.94164	103653554	818258646	1132353	1.18199326868656
ERR3097328	Africa	2.91507	39029182	71796249	78621	-0.24729896186608
ERR3097329	Africa	3.30061	64111842	106511534	112392	-0.314770324821685
ERR3097330	Africa	4.15914	39434362	161025661	136733	-0.0357040870069511
ERR3097331	Africa	4.54743	64890852	208684436	154624	0.00178399171184178
ERR3097332	Africa	3.96238	42027115	160630331	160062	-0.149020310990945
ERR3097333	Africa	4.765	69046570	225123175	206254	0.241016139737967
ERR3097334	Africa	4.36296	38628601	166944082	124809	0.063884190017958
ERR3097335	Africa	4.72515	63539538	205485471	139283	0.152152511757988
ERR3097336	Africa	4.29556	39736167	193214379	195172	-0.0170965725139544
ERR3097337	Africa	4.91025	64496796	270372311	251273	0.186874467306974
ERR3097338	Africa	4.26654	40050902	114379925	93030	0.434126963009632
ERR3097339	Africa	4.16906	65115822	149388792	119938	0.038360458375686
ERR3097340	Africa	4.40566	41472383	179829779	176852	0.160862723496676
ERR3097341	Africa	4.87126	67252387	241684116	224646	0.274432030677188
ERR3097342	Africa	3.78668	41333585	138602172	134356	-0.173278001800407
ERR3097343	Africa	4.25852	67078102	186707536	178906	-0.0337211095446756
ERR3097344	Africa	4.3469	35834979	139371163	150759	0.433094648905117
ERR3097345	Africa	4.83295	58226722	198222937	196612	0.488539676882167
ERR3097346	Africa	3.86851	42780536	117331739	88922	-0.0266225341174554
ERR3097347	Africa	4.20437	69445252	149254098	102993	0.000290151273001441
ERR3097348	Africa	4.65881	38726635	163659985	152970	0.493283032838785
ERR3097349	Africa	5.09113	62901380	224112116	197647	0.55173486717316
ERR3097350	Africa	4.5433	41269533	197493019	185736	0.171086018899803
ERR3097351	Africa	4.8585	67042773	268699748	228582	0.0986495462529235
ERR3097352	Africa	4.26965	38408465	148579503	146730	0.239824126109779
ERR3097353	Africa	4.78591	62273281	206546895	196640	0.376007092632294
ERR3097354	Africa	3.66112	40197376	109917051	107858	-0.0331171839847729
ERR3097355	Africa	4.25267	65310519	144304125	135542	0.239018446634973
ERR3097356	Africa	4.0186	37286491	156515768	165798	-0.0351271151504713
ERR3097357	Africa	4.19669	60549807	216125006	218967	-0.233512057765061
ERR3097358	Africa	4.6089	31018032	156678156	162074	0.539271829822535
ERR3097359	Africa	5.05591	50135893	220146282	214744	0.58316890934415
ERR3097360	Africa	3.74589	35849275	88491810	86201	0.289385061741876
ERR3097361	Africa	3.87664	57971533	114668240	106293	0.112368005806587
ERR3097362	Africa	4.79043	35850447	182595475	175733	0.515450471280408
ERR3097363	Africa	5.09989	58063567	251338892	229718	0.448417951549248
ERR3097364	Africa	2.7605	39003005	71104109	63940	-0.489130553738165
ERR3097365	Africa	3.12487	62969999	95827771	84497	-0.461673696565072
ERR3097366	Africa	3.67514	43516198	90126098	60221	0.0134314035678093
ERR3097367	Africa	4.24352	70576416	106547239	67799	0.377383990910165
ERR3097368	Africa	3.55801	36403443	118272251	120521	-0.201167953003781
ERR3097369	Africa	4.10744	58971240	159480150	153021	-0.00937531544608031
ERR3097370	Africa	4.55353	32507236	128510977	113201	0.626885088262371
ERR3097371	Africa	4.91866	52417308	171409662	146927	0.662906688967689
ERR3097372	Africa	4.28511	35743472	140765231	144655	0.334559615718792
ERR3097373	Africa	4.66851	57782467	198619488	197698	0.323485147035892
ERR3097374	Africa	3.97034	38397445	169953379	197039	-0.13035293535254
ERR3097375	Africa	4.35933	62134103	252304102	278512	-0.201352854672662
ERR3097376	Africa	4.48811	34937899	204790904	233989	0.169515138295468
ERR3097377	Africa	5.10094	56445880	299043173	321310	0.334667787397638
ERR3097378	Africa	3.78696	45151583	102248860	65582	-0.036093880827053
ERR3097379	Africa	3.90424	72970035	124936469	78264	-0.147757771902413
ERR3097380	Africa	4.58113	39183382	156936367	164353	0.519480454324903
ERR3097381	Africa	5.01619	63262599	217403964	215243	0.56858080613794
ERR3097382	Africa	4.14364	35145463	83059706	76197	0.72799002054712
ERR3097383	Africa	4.4855	37073173	138392794	123825	0.48562048275442
