SRA Run	BioProject	Manure	Collection_Date	Continent	Country	Coordinate
SRR11615198	PRJNA628671	swine	2018	Europe	Spain	37.116484N5.142810W
SRR11615199	PRJNA628671	swine	2018	Europe	Spain	39.157995N6.323736W
SRR11615200	PRJNA628671	swine	2018	Europe	Spain	37.839712N1.202111W
SRR11615201	PRJNA628671	swine	2018	Europe	Spain	38.986423N6.293057W
SRR11615202	PRJNA628671	swine	2018	Europe	Spain	39.931738N4.157792W
SRR11615203	PRJNA628671	swine	2018	Europe	Spain	37.700262N1.296767W
SRR11615205	PRJNA628671	swine	2018	Europe	Spain	39.956468N0.540855W
SRR11615210	PRJNA628671	swine	2018	Europe	Spain	37.812348N1.414054W
SRR11615211	PRJNA628671	swine	2018	Europe	Spain	42.787320N8.561271W
SRR11615212	PRJNA628671	swine	2018	Europe	Spain	43.235693N8.350856W
SRR11615214	PRJNA628671	swine	2018	Europe	Spain	40.864015N5.584223W
SRR11615215	PRJNA628671	swine	2018	Europe	Spain	42.174348N5.265496W
SRR11615217	PRJNA628671	swine	2018	Europe	Spain	40.594501N6.273372W
SRR11615219	PRJNA628671	swine	2017	Europe	Spain	40.315833N1.227965W
SRR11615192	PRJNA628671	swine	2018	Europe	Spain	37.983986N4.585991W
SRR11615208	PRJNA628671	swine	2018	Europe	Spain	39.787801N3.280640W
SRR11615209	PRJNA628671	swine	2018	Europe	Spain	37.703534N1.569070W
SRR11615216	PRJNA628671	swine	2018	Europe	Spain	42.057774N5.631414W
SRR11615204	PRJNA628671	swine	2018	Europe	Spain	39.942141N0.576949W
SRR11615184	PRJNA628671	swine	2018	Europe	Spain	37.938853N5.526317W
SRR11615220	PRJNA628671	swine	2017	Europe	Spain	42.337266N5.967344W
SRR11615206	PRJNA628671	swine	2018	Europe	Spain	42.279819N3.057550W
SRR11615213	PRJNA628671	swine	2018	Europe	Spain	43.316851N5.548287W
SRR12268554	PRJNA647157	swine	2019	Asia	China	
SRR12268555	PRJNA647157	swine	2019	Asia	China	
SRR12268556	PRJNA647157	swine	2019	Asia	China	
SRR12268557	PRJNA647157	swine	2019	Asia	China	
SRR12268558	PRJNA647157	swine	2019	Asia	China	
SRR12268559	PRJNA647157	swine	2019	Asia	China	
SRR12268560	PRJNA647157	swine	2019	Asia	China	
SRR12268562	PRJNA647157	swine	2019	Asia	China	
SRR12268563	PRJNA647157	swine	2019	Asia	China	
SRR12268564	PRJNA647157	swine	2019	Asia	China	
SRR13040388	PRJNA677897	swine	2018	Europe	Italy	
SRR13040389	PRJNA677897	swine	2018	Europe	Italy	
SRR13040390	PRJNA677897	swine	2018	Europe	Italy	
SRR10769891	PRJNA591725	swine	2017	Asia	China	
SRR10769892	PRJNA591725	swine	2017	Asia	China	
SRR10769893	PRJNA591725	swine	2017	Asia	China	
SRR10769894	PRJNA591725	swine	2017	Asia	China	
SRR10769895	PRJNA591725	swine	2017	Asia	China	
SRR10769908	PRJNA591725	swine	2017	Asia	China	
SRR10769909	PRJNA591725	swine	2017	Asia	China	
SRR10769910	PRJNA591725	swine	2017	Asia	China	
SRR10769911	PRJNA591725	swine	2017	Asia	China	
ERR3588729	PRJEB34736	swine	2017	Europe	UK	55.95N-3.18W
ERR3588730	PRJEB34736	swine	2017	Europe	UK	55.95N-3.19W
ERR3588731	PRJEB34736	swine	2017	Europe	UK	55.95N-3.20W
ERR3588732	PRJEB34736	swine	2017	Europe	UK	55.95N-3.21W
ERR3588733	PRJEB34736	swine	2017	Europe	UK	55.95N-3.22W
ERR3588734	PRJEB34736	swine	2017	Europe	UK	55.95N-3.23W
ERR3588735	PRJEB34736	swine	2017	Europe	UK	55.95N-3.24W
ERR3588736	PRJEB34736	swine	2017	Europe	UK	55.95N-3.25W
ERR3588737	PRJEB34736	swine	2017	Europe	UK	55.95N-3.26W
ERR3588738	PRJEB34736	swine	2017	Europe	UK	55.95N-3.27W
ERR3588739	PRJEB34736	swine	2017	Europe	UK	55.95N-3.28W
ERR3588740	PRJEB34736	swine	2017	Europe	UK	55.95N-3.29W
ERR3588741	PRJEB34736	swine	2017	Europe	UK	55.95N-3.30W
ERR3588742	PRJEB34736	swine	2017	Europe	UK	55.95N-3.31W
ERR3588743	PRJEB34736	swine	2017	Europe	UK	55.95N-3.32W
ERR3588744	PRJEB34736	swine	2017	Europe	UK	55.95N-3.33W
ERR3588745	PRJEB34736	swine	2017	Europe	UK	55.95N-3.34W
ERR3588746	PRJEB34736	swine	2017	Europe	UK	55.95N-3.35W
ERR3588747	PRJEB34736	swine	2017	Europe	UK	55.95N-3.36W
ERR3588748	PRJEB34736	swine	2017	Europe	UK	55.95N-3.37W
ERR3588749	PRJEB34736	swine	2017	Europe	UK	55.95N-3.38W
ERR3588750	PRJEB34736	swine	2017	Europe	UK	55.95N-3.39W
ERR3588751	PRJEB34736	swine	2017	Europe	UK	55.95N-3.40W
ERR3588752	PRJEB34736	swine	2017	Europe	UK	55.95N-3.41W
ERR3588753	PRJEB34736	swine	2017	Europe	UK	55.95N-3.42W
ERR3588754	PRJEB34736	swine	2017	Europe	UK	55.95N-3.43W
ERR3588755	PRJEB34736	swine	2017	Europe	UK	55.95N-3.44W
ERR3588756	PRJEB34736	swine	2017	Europe	UK	55.95N-3.45W
ERR3588757	PRJEB34736	swine	2017	Europe	UK	55.95N-3.46W
ERR3588758	PRJEB34736	swine	2017	Europe	UK	55.95N-3.47W
ERR3588759	PRJEB34736	swine	2017	Europe	UK	55.95N-3.48W
ERR3588760	PRJEB34736	swine	2017	Europe	UK	55.95N-3.49W
ERR3588761	PRJEB34736	swine	2017	Europe	UK	55.95N-3.50W
ERR3588762	PRJEB34736	swine	2017	Europe	UK	55.95N-3.51W
ERR3588763	PRJEB34736	swine	2017	Europe	UK	55.95N-3.52W
ERR3588764	PRJEB34736	swine	2017	Europe	UK	55.95N-3.53W
SRR10313338	PRJNA578008	swine	2019	Asia	China	
SRR10313339	PRJNA578008	swine	2019	Asia	China	
SRR10313340	PRJNA578008	swine	2019	Asia	China	
SRR10313341	PRJNA578008	swine	2019	Asia	China	
SRR10313342	PRJNA578008	swine	2019	Asia	China	
SRR10313343	PRJNA578008	swine	2019	Asia	China	
SRR10313344	PRJNA578008	swine	2019	Asia	China	
SRR10313345	PRJNA578008	swine	2019	Asia	China	
ERR2241624	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241625	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241626	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241627	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241629	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241630	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241633	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241636	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241638	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241640	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241642	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241644	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241646	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241648	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241650	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241652	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241654	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241656	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241658	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241660	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241661	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241663	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2241666	PRJEB22062	swine	2015	Europe	Germany	
ERR2241667	PRJEB22062	swine	2015	Europe	Germany	
ERR2241668	PRJEB22062	swine	2015	Europe	Germany	
ERR2241669	PRJEB22062	swine	2015	Europe	Germany	
ERR2241670	PRJEB22062	swine	2015	Europe	Germany	
ERR2241671	PRJEB22062	swine	2015	Europe	Germany	
ERR2241672	PRJEB22062	swine	2015	Europe	Germany	
ERR2241673	PRJEB22062	swine	2015	Europe	Germany	
ERR2241674	PRJEB22062	swine	2015	Europe	Germany	
ERR2241675	PRJEB22062	swine	2015	Europe	Germany	
ERR2241676	PRJEB22062	swine	2015	Europe	Germany	
ERR2241677	PRJEB22062	swine	2015	Europe	Germany	
ERR2241678	PRJEB22062	swine	2015	Europe	Germany	
ERR2241679	PRJEB22062	swine	2015	Europe	Germany	
ERR2241680	PRJEB22062	swine	2015	Europe	Germany	
ERR2241682	PRJEB22062	swine	2015	Europe	Germany	
ERR2241683	PRJEB22062	swine	2015	Europe	Germany	
ERR2241684	PRJEB22062	swine	2015	Europe	Germany	
ERR2241685	PRJEB22062	swine	2015	Europe	Germany	
ERR2241705	PRJEB22062	swine	2015	Europe	France	
ERR2241706	PRJEB22062	swine	2015	Europe	France	
ERR2241707	PRJEB22062	swine	2015	Europe	France	
ERR2241708	PRJEB22062	swine	2015	Europe	France	
ERR2241709	PRJEB22062	swine	2015	Europe	France	
ERR2241710	PRJEB22062	swine	2015	Europe	France	
ERR2241711	PRJEB22062	swine	2015	Europe	France	
ERR2241712	PRJEB22062	swine	2015	Europe	France	
ERR2241713	PRJEB22062	swine	2015	Europe	France	
ERR2241714	PRJEB22062	swine	2015	Europe	France	
ERR2241715	PRJEB22062	swine	2015	Europe	France	
ERR2241716	PRJEB22062	swine	2015	Europe	France	
ERR2241717	PRJEB22062	swine	2015	Europe	France	
ERR2241718	PRJEB22062	swine	2015	Europe	France	
ERR2241719	PRJEB22062	swine	2015	Europe	France	
ERR2241720	PRJEB22062	swine	2015	Europe	France	
ERR2241721	PRJEB22062	swine	2015	Europe	France	
ERR2241722	PRJEB22062	swine	2015	Europe	France	
ERR2241723	PRJEB22062	swine	2015	Europe	France	
ERR2241724	PRJEB22062	swine	2015	Europe	France	
ERR2241745	PRJEB22062	swine	2015	Europe	Spain	
ERR2241746	PRJEB22062	swine	2015	Europe	Spain	
ERR2241751	PRJEB22062	swine	2015	Europe	Spain	
ERR2241757	PRJEB22062	swine	2015	Europe	Spain	
ERR2241766	PRJEB22062	swine	2015	Europe	Spain	
ERR2241767	PRJEB22062	swine	2015	Europe	Spain	
ERR2241768	PRJEB22062	swine	2015	Europe	Spain	
ERR2241769	PRJEB22062	swine	2015	Europe	Spain	
ERR2241771	PRJEB22062	swine	2015	Europe	Spain	
ERR2241772	PRJEB22062	swine	2015	Europe	Spain	
ERR2241773	PRJEB22062	swine	2015	Europe	Spain	
ERR2241774	PRJEB22062	swine	2015	Europe	Spain	
ERR2241775	PRJEB22062	swine	2015	Europe	Spain	
ERR2241776	PRJEB22062	swine	2015	Europe	Spain	
ERR2241777	PRJEB22062	swine	2015	Europe	Spain	
ERR2241778	PRJEB22062	swine	2015	Europe	Spain	
ERR2241779	PRJEB22062	swine	2015	Europe	Spain	
ERR2241780	PRJEB22062	swine	2015	Europe	Spain	
ERR2241781	PRJEB22062	swine	2015	Europe	Spain	
ERR2241782	PRJEB22062	swine	2015	Europe	Spain	
ERR2241785	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241786	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241787	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241789	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241792	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241793	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241796	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241797	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241800	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241804	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241810	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241811	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241812	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241813	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241814	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241816	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241817	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241820	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241821	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241822	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241825	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241826	PRJEB22062	swine	2015	Europe	Belgium	
ERR2241827	PRJEB22062	swine	2015	Europe	Italy	
ERR2241829	PRJEB22062	swine	2015	Europe	Italy	
ERR2241830	PRJEB22062	swine	2015	Europe	Italy	
ERR2241831	PRJEB22062	swine	2015	Europe	Italy	
ERR2241832	PRJEB22062	swine	2015	Europe	Italy	
ERR2241833	PRJEB22062	swine	2015	Europe	Italy	
ERR2241834	PRJEB22062	swine	2015	Europe	Italy	
ERR2241835	PRJEB22062	swine	2015	Europe	Italy	
ERR2241836	PRJEB22062	swine	2015	Europe	Italy	
ERR2241837	PRJEB22062	swine	2015	Europe	Italy	
ERR2241838	PRJEB22062	swine	2015	Europe	Italy	
ERR2241839	PRJEB22062	swine	2015	Europe	Italy	
ERR2241840	PRJEB22062	swine	2015	Europe	Italy	
ERR2241841	PRJEB22062	swine	2015	Europe	Italy	
ERR2241842	PRJEB22062	swine	2015	Europe	Italy	
ERR2241843	PRJEB22062	swine	2015	Europe	Italy	
ERR2241844	PRJEB22062	swine	2015	Europe	Italy	
ERR2241845	PRJEB22062	swine	2015	Europe	Italy	
ERR2241846	PRJEB22062	swine	2015	Europe	Italy	
ERR2241847	PRJEB22062	swine	2015	Europe	Italy	
ERR2241867	PRJEB22062	swine	2015	Europe	Poland	
ERR2241868	PRJEB22062	swine	2015	Europe	Poland	
ERR2241869	PRJEB22062	swine	2015	Europe	Poland	
ERR2241870	PRJEB22062	swine	2015	Europe	Poland	
ERR2241871	PRJEB22062	swine	2015	Europe	Poland	
ERR2241872	PRJEB22062	swine	2015	Europe	Poland	
ERR2241873	PRJEB22062	swine	2015	Europe	Poland	
ERR2241874	PRJEB22062	swine	2015	Europe	Poland	
ERR2241875	PRJEB22062	swine	2015	Europe	Poland	
ERR2241876	PRJEB22062	swine	2015	Europe	Poland	
ERR2241877	PRJEB22062	swine	2015	Europe	Poland	
ERR2241878	PRJEB22062	swine	2015	Europe	Poland	
ERR2241879	PRJEB22062	swine	2015	Europe	Poland	
ERR2241880	PRJEB22062	swine	2015	Europe	Poland	
ERR2241881	PRJEB22062	swine	2015	Europe	Poland	
ERR2241882	PRJEB22062	swine	2015	Europe	Poland	
ERR2241883	PRJEB22062	swine	2015	Europe	Poland	
ERR2241884	PRJEB22062	swine	2015	Europe	Poland	
ERR2241885	PRJEB22062	swine	2015	Europe	Poland	
ERR2241886	PRJEB22062	swine	2015	Europe	Poland	
ERR2241908	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241910	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241912	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241914	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241916	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241918	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241920	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241922	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241924	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241926	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241928	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241930	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241932	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241934	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241936	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241938	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241940	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241942	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241944	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241946	PRJEB22062	swine	2015	Europe	Denmark	
ERR2241947	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241948	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241949	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241951	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241958	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241959	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241960	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241961	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241962	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241963	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241964	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241965	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241966	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241967	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241968	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241969	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241970	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241973	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241974	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2241975	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2244943	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2245331	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2245443	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2245444	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2245445	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2245446	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2245447	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2245448	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2245449	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2245450	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2245451	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2245452	PRJEB22062	swine	2015	Europe	Netherlands	
ERR2245454	PRJEB22062	swine	2015	Europe	Germany	
ERR2245456	PRJEB22062	swine	2015	Europe	Spain	
ERR2245457	PRJEB22062	swine	2015	Europe	Belgium	
ERR2245458	PRJEB22062	swine	2015	Europe	Belgium	
ERR2245459	PRJEB22062	swine	2015	Europe	Belgium	
ERR2245460	PRJEB22062	swine	2015	Europe	Belgium	
ERR2245461	PRJEB22062	swine	2015	Europe	Belgium	
ERR2245462	PRJEB22062	swine	2015	Europe	Belgium	
ERR2245463	PRJEB22062	swine	2015	Europe	Belgium	
ERR2245464	PRJEB22062	swine	2015	Europe	Belgium	
ERR2245465	PRJEB22062	swine	2015	Europe	Belgium	
ERR2245466	PRJEB22062	swine	2015	Europe	Belgium	
ERR2245467	PRJEB22062	swine	2015	Europe	Belgium	
ERR2245468	PRJEB22062	swine	2015	Europe	Italy	
ERR2245469	PRJEB22062	swine	2015	Europe	Italy	
ERR2245470	PRJEB22062	swine	2015	Europe	Italy	
ERR2245471	PRJEB22062	swine	2015	Europe	Italy	
ERR2245472	PRJEB22062	swine	2015	Europe	Italy	
ERR2245473	PRJEB22062	swine	2015	Europe	Italy	
ERR2245474	PRJEB22062	swine	2015	Europe	Italy	
ERR2245475	PRJEB22062	swine	2015	Europe	Italy	
ERR2245476	PRJEB22062	swine	2015	Europe	Italy	
ERR2245477	PRJEB22062	swine	2015	Europe	Italy	
ERR2245478	PRJEB22062	swine	2015	Europe	Italy	
ERR2245479	PRJEB22062	swine	2015	Europe	Poland	
ERR2245480	PRJEB22062	swine	2015	Europe	Poland	
ERR2245481	PRJEB22062	swine	2015	Europe	Poland	
ERR2245482	PRJEB22062	swine	2015	Europe	Poland	
ERR2245483	PRJEB22062	swine	2015	Europe	Poland	
ERR2245484	PRJEB22062	swine	2015	Europe	Poland	
ERR2245485	PRJEB22062	swine	2015	Europe	Poland	
ERR2245486	PRJEB22062	swine	2015	Europe	Poland	
ERR2245487	PRJEB22062	swine	2015	Europe	Poland	
ERR2245488	PRJEB22062	swine	2015	Europe	Poland	
ERR2245489	PRJEB22062	swine	2015	Europe	Poland	
ERR2245490	PRJEB22062	swine	2015	Europe	Denmark	
ERR2245491	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2245493	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR2245494	PRJEB22062	swine	2015	Europe	Bulgaria	
ERR1135179	PRJEB11755	swine	2012	Europe	France	16.20N-61.64E
ERR1135180	PRJEB11755	swine	2012	Europe	France	16.20N-61.64E
ERR1135181	PRJEB11755	swine	2012	Europe	France	16.20N-61.64E
ERR1135182	PRJEB11755	swine	2012	Europe	France	16.20N-61.64E
ERR1135183	PRJEB11755	swine	2012	Europe	France	16.20N-61.64E
ERR1135184	PRJEB11755	swine	2012	Europe	France	16.20N-61.64E
ERR1135185	PRJEB11755	swine	2012	Europe	France	16.20N-61.64E
ERR1135186	PRJEB11755	swine	2012	Europe	France	16.20N-61.64E
ERR1135187	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135188	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135189	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135190	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135191	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135192	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135193	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135194	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135195	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135196	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135197	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135198	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135199	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135200	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135201	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135202	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135203	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135204	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135206	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135207	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135208	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135209	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135210	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135211	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135212	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135213	PRJEB11755	swine	2012	Europe	France	48.11N-1.67E
ERR1135214	PRJEB11755	swine	2012	Europe	France	48.10N-1.79E
ERR1135215	PRJEB11755	swine	2012	Europe	France	48.10N-1.79E
ERR1135216	PRJEB11755	swine	2012	Europe	France	48.10N-1.79E
